title,difficulty,serves,rating,reviews,vegetarian,vegan,dairy_free,keto,gluten_free,prep_time,cook_time,ingredients,picture_url,methods,recipe_urls,ingredients_dict,standardized_ingredients_dict
Curried corn with cod & prawns,Easy,Serves 4,Visit us on Facebook,1 rating,False,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Curried-corn-with-cod-and-prawns-245611b.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/curried-corn-with-cod-prawns,{},{}
"Spiced lamb meatballs, roast apricots & fregula",Easy,Serves 5,Visit us on Facebook,5 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Spiced-lamb-meatballs-roast-apricots-and-fregula--4a56517.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/spiced-lamb-meatballs-roast-apricots-fregula,{},{}
Thyme & oregano chips,Easy,Serves 6 - 8,A star rating of 4.7 out of 5.,6 ratings,True,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Thyme-and-oregano-chips-bbe7743.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/thyme-oregano-chips,{},{}
Easy tzatziki,Easy,Serves 6 - 8,A star rating of 4.6 out of 5.,5 ratings,False,False,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Tzatziki-93ef952.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/easy-tzatziki,{},{}
Fluffy pittas,Easy,Makes 8,A star rating of 4.5 out of 5.,11 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Fluffy-pittas-1cf2989.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/fluffy-pittas,{},{}
Gnocchi pomodoro,More effort,Serves 6,Visit us on Twitter,5 ratings,False,False,False,False,False,Prep:40 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Gnocchi-pomodoro-1c5c238.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/gnocchi-pomodoro,{},{}
Crispy fried calamari & aïoli,More effort,Serves 4 - 6,Visit us on Facebook,2 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Calamari-and-aioli-564ae54.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/crispy-fried-calamari-aioli,{},{}
Next level scotch eggs,A challenge,Serves 6,Visit us on Facebook,8 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Scotch-eggs-e0f19d3.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/next-level-scotch-eggs,{},{}
Tropical vegan hot dogs,Easy,Serves 4,Visit us on Facebook,1 rating,True,True,True,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Tropical-vegan-hot-dogs-1b1e00e.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/tropical-vegan-hot-dogs,{},{}
NYC-style hot dogs with street-cart onions,Easy,,Visit us on Facebook,9 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/NYC-style-hot-dogs-with-street-cart-onions-b473660.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/nyc-style-hot-dogs-with-street-cart-onions,{},{}
Beetroot risotto with feta,Easy,Serves 2,Visit us on Facebook,29 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Beetroot-risotto-with-feta-e198419.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/beetroot-risotto-with-feta,{},{}
Easy oven-cooked Jamaican brown stew chicken,Easy,Serves 4,Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Easy-oven-cooked-Jamaican-brown-stew-chicken-8e83d63.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/easy-oven-cooked-jamaican-brown-stew-chicken,{},{}
Chocolate-stuffed flapjack bars,Easy,Makes 16,Visit us on Facebook,2 ratings,True,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Chocolate-flapjacks-479811f.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/chocolate-stuffed-flapjack-bars,{},{}
Taco salad,Easy,Serves 4,Visit us on Facebook,8 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Taco-salad-462c67b.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/taco-salad,{},{}
Aubergine parmigiana lasagne,Easy,Serves 6,Visit us on Facebook,19 ratings,True,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Veggie-lasagne-f12ae1c.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/aubergine-parmigiana-lasagne,{},{}
Passion fruit & lemon self-saucing pudding,Easy,Serves 8,Visit us on Facebook,6 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Passionfruit-and-Lemon-Pud-6eaa05b.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/passion-fruit-lemon-self-saucing-pudding,{},{}
Steak tagliata with lemony lentils,Easy,Serves 2,Visit us on Facebook,4 ratings,False,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Steak-tagliata-3e1f1ba.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/steak-tagliata-with-lemony-lentils,{},{}
Raspberry kefir overnight oats,Easy,Serves 2,Visit us on Facebook,2 ratings,False,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Raspberry-kefir-overnight-oats-0e63a9b.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/raspberry-kefir-overnight-oats,{},{}
Healthy veggie platter,Easy,Serves 2,Visit us on Facebook,3 ratings,False,False,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Healthy-veggie-platter-688f617.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/healthy-veggie-platter,{},{}
Beef estofado,More effort,Serves 6,Visit us on Facebook,3 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Beef-Estofado-2ef4165.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/beef-estofado,{},{}
Mini cherry clafoutis,Easy,Serves 6,A star rating of 4.5 out of 5.,2 ratings,True,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/Mini-cherry-clafoutis-70969c6.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/mini-cherry-clafoutis,{},{}
Choleh bhatureh 'naan',More effort,Serves 8,Visit us on Instagram,0 reviews,True,False,False,False,False,Prep:40 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Choleh-naan-48fda8d.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/choleh-bhature-naan,{},{}
Zesty spritz,Easy,Serves 1,Visit us on Instagram,0 reviews,True,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/zesty-spritz-cocktail-ec087b8.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/zesty-spritz,{},{}
Beef bourguignon,Easy,Serves 6,Visit us on Facebook,92 ratings,False,False,False,False,False,Prep:45 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2010/06/ultimate-gratin-dauphinois-939cddd.jpg?quality=90&resize=93,85",[],https://www.bbcgoodfood.com/recipes/beef-bourguignon,{},{}
Edible cookie dough,Easy,Serves 12 (Makes 30-40 balls),Visit us on Facebook,71 ratings,True,False,False,False,False,Prep:5 mins - 10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2016/02/edible-cookie-dough-de4e6d4.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/safe-eat-uncooked-cookie-dough,{},{}
Pad Thai,Easy,Serves 4,Visit us on Instagram,25 ratings,False,False,False,False,False,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-7144_11-6961dcb.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/pad-thai,{},{}
Homemade pasta,Easy,Serves 8,Visit us on Facebook,29 ratings,True,False,True,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/fresh-pasta-3c75462.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/fresh-pasta,{},{}
How to make cauliflower rice,Easy,Serves 4,Visit us on Facebook,40 ratings,True,True,True,False,True,Prep:3 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cauliflower-rice-eb31363.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/cauliflower-rice,{},{}
Hearty lamb stew,Easy,Serves 4,Visit us on Instagram,23 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1079586_11-e909b18.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/hearty-lamb-stew,{},{}
Scottish tablet,Easy,Makes 20-25 pieces,Visit us on Facebook,32 ratings,True,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/scottish-tablet-529c481.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/scottish-tablet,{},{}
Sourdough pizza,More effort,Makes 6 pizzas,Visit us on Facebook,10 ratings,True,False,False,False,False,Prep:1 hr,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/SourdoughPizza-f524272.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/sourdough-pizza,{},{}
How to make oat milk,Easy,Makes approximately 750ml,Visit us on Facebook,6 ratings,True,True,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/oat-milk-d102b07.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/oat-milk,{},{}
Homemade croutons,Easy,Serves 4,Visit us on Instagram,8 ratings,True,True,False,False,False,Cook:8 mins - 10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/11/Homemade-croutons-4e1cb39.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/homemade-croutons,{},{}
Soft-boiled eggs,Easy,Serves 1,Visit us on Facebook,24 ratings,True,False,True,False,True,Cook:4 mins - 7 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/avocado-on-toast-96e3158.jpg?quality=90&resize=93,85",[],https://www.bbcgoodfood.com/recipes/soft-boiled-eggs,{},{}
Vegan lemon cheesecake,Easy,Serves 12,Visit us on Twitter,22 ratings,True,True,True,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/raw-lemon-cheesecake-34c2ef7.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/raw-lemon-cheesecake,{},{}
Homemade kefir,Easy,Makes 500ml,Visit us on Facebook,6 ratings,True,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/07/keffir-8900695.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/homemade-kefir,{},{}
Lamb rogan josh,Easy,Serves 6,Visit us on Pinterest,72 ratings,False,False,False,False,False,Prep:35 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/07/rogan-josh-80c7fb2.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/rogan-josh,{},{}
Gluten-free bread,Easy,Makes 1 loaf (10-12 slices),Visit us on Facebook,23 ratings,True,False,False,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/gluten-free-bread-713ab27.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/gluten-free-bread,{},{}
Cabbage soup,Easy,Serves 6,Visit us on Facebook,50 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/cabbage-soup-bbee23f.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/cabbage-soup,{},{}
Baba ganoush,Easy,Serves 4,Visit us on Facebook,15 ratings,True,True,True,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/baba-ganoush-5159138.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/baba-ganoush,{},{}
One-pot chicken & curry rice,Easy,Serves 4 - 6,Visit us on Facebook,41 ratings,False,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/One-pot-chicken-and-curry-rice-a8bc2bb.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/one-pot-chicken-curry-rice,{},{}
Pulled BBQ aubergine & black bean burgers,Easy,,Visit us on Facebook,15 ratings,True,True,True,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Burgers-b6ae62a.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/pulled-bbq-aubergine-black-bean-burgers,{},{}
Chorizo & chickpea summer stew,Serves 4,,Visit us on Facebook,9 ratings,False,False,True,False,True,Prep:5 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Chorizo-and-chickpea-summer-stew-7a4af9a.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/chorizo-chickpea-summer-stew,{},{}
Fridge-raid soup,Easy,Serves 4,Visit us on Facebook,4 ratings,True,False,False,False,False,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Fridge-raid-soup-da48228.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/fridge-raid-soup,{},{}
Oven-roasted sweet potato & courgette tortilla,Easy,Serves 4,Visit us on Facebook,22 ratings,True,False,False,False,True,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Oven-roasted-sweet-potato-and-courgette-tortilla-ce7d5b4.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/oven-roasted-sweet-potato-courgette-tortilla,{},{}
Maple & chilli-glazed leg of lamb,More effort,Serves 6,Visit us on Pinterest,3 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Maple-and-chilli-glazed-leg-of-lamb-e9fa707.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/maple-chilli-glazed-leg-of-lamb,{},{}
Peach panna cotta trifle,More effort,Serves 12-14,Visit us on Facebook,2 ratings,False,False,False,False,False,Prep:1 hr and 10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Peach-panna-cotta-trifle-a1daffe.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/peach-panna-cotta-trifle,{},{}
Healthy seafood pasta recipe,Easy,Serves 2,Visit us on Facebook,13 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Seafood-spaghetti-fcf56cf.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/healthy-seafood-spaghetti,{},{}
Stromboli,More effort,Serves 4,Visit us on Facebook,4 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Salami-Stromboli-dc21a47.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/salami-stromboli,{},{}
BLT panzanella,Easy,Serves 6,Visit us on Facebook,6 ratings,False,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/BLT-panzanella-43fb3e4.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/blt-panzanella,{},{}
Beer-battered fish burgers,More effort,Serves 2,Visit us on Facebook,7 ratings,False,False,False,False,False,Prep:40 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Beer-battered-fish-burgers-2a6ba6d.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/beer-battered-fish-burgers,{},{}
Miso mushroom & halloumi burgers,Easy,Serves 4,Visit us on Facebook,15 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Miso-mushroom-and-halloumi-burgers-a1f5a05.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/miso-mushroom-halloumi-burgers,{},{}
Chocolate ice cream,Easy,Serves 6 - 8,Visit us on Facebook,18 ratings,True,False,False,False,True,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Next-Level_Ice-Cream-3db3bd9.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/chocolate-ice-cream,{},{}
Bakewell tart scones,Easy,Serves 6,Visit us on Facebook,6 ratings,True,False,False,False,False,Prep:20 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Bakewell-tart-scones-4b2542a.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/bakewell-tart-scones,{},{}
Seedy scones with smoked salmon,Easy,Serves 6,Visit us on Facebook,2 ratings,False,False,False,False,False,Prep:25 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Seedy-scones-with-smoked-salmon-4a0c6c1.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/seedy-scones-with-smoked-salmon,{},{}
"Paper bag prawns with sherry, chilli & garlic",More effort,Serves 4,Visit us on Facebook,4 ratings,False,False,False,False,True,Prep:15 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Prawns-with-sherry-chilli-and-garlic-d3e5d57.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/paper-bag-prawns-with-sherry-chilli-garlic,{},{}
Spatchcock gochujang chicken,More effort,Serves 4,Visit us on Facebook,5 ratings,False,False,False,False,False,Prep:30 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2021/06/Spatchcock-gochujang-chicken-a0f65fe.jpg?quality=90&resize=556,505",[],https://www.bbcgoodfood.com/recipes/spatchcock-gochujang-chicken,{},{}
Strawberry mousse,Easy,Serves 4,Visit us on Pinterest,70 ratings,False,False,False,False,False,Prep:10 mins,,[],"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-47827_11-387bc6c.jpg?quality=90&resize=440,400",[],https://www.bbcgoodfood.com/recipes/strawberry-marshmallow-mousse,{},{}
